epoch,accuracy,loss,val_accuracy,val_loss
38,0.7183408141136169,0.3477436602115631,0.5625386834144592,0.3611323833465576
39,0.7108014822006226,0.3507222533226013,0.4992424547672272,0.3801907002925873
40,0.6863492727279663,0.35490676760673523,0.68380206823349,0.37338975071907043
41,0.6843346953392029,0.358437180519104,0.6710262298583984,0.3745909631252289
42,0.6673285961151123,0.3608610928058624,0.6643446683883667,0.3741399347782135
43,0.6556379199028015,0.36638110876083374,0.663537323474884,0.3831546902656555
44,0.6606042385101318,0.3669528365135193,0.6718584299087524,0.38124120235443115
45,0.682522714138031,0.36012011766433716,0.6788676381111145,0.3588855564594269
46,0.6899772882461548,0.3552148640155792,0.6637208461761475,0.36475908756256104
47,0.6467906832695007,0.3668566942214966,0.6638047099113464,0.3653808832168579
48,0.6446890830993652,0.3647889494895935,0.6599528193473816,0.3700380027294159
49,0.642105221748352,0.36448362469673157,0.662446916103363,0.36455869674682617
50,0.6414288878440857,0.36540430784225464,0.6638125777244568,0.368737131357193
51,0.6712868809700012,0.35847046971321106,0.7008256912231445,0.35144147276878357
52,0.7133638262748718,0.3479526937007904,0.7122097015380859,0.3481576442718506
53,0.7115281224250793,0.3494894802570343,0.7075268626213074,0.3525218665599823
54,0.7158230543136597,0.35136866569519043,0.7044180631637573,0.3536510467529297
55,0.7108641266822815,0.35086721181869507,0.6648296117782593,0.36899036169052124
56,0.7018275260925293,0.35336723923683167,0.7062123417854309,0.3538353145122528
57,0.7079103589057922,0.35176387429237366,0.7075058817863464,0.35668909549713135
58,0.7084348201751709,0.3515590727329254,0.7061730027198792,0.3594224154949188
59,0.7100051045417786,0.3509928584098816,0.7038479447364807,0.3564601540565491
60,0.7070132493972778,0.35111141204833984,0.7045425772666931,0.358105331659317
61,0.7069358825683594,0.3529468774795532,0.6660458445549011,0.38859260082244873
62,0.6939427256584167,0.3639124035835266,0.691023588180542,0.3544633388519287
63,0.7062940001487732,0.35264596343040466,0.702420711517334,0.3537941873073578
64,0.7150574326515198,0.349185973405838,0.7051821947097778,0.35548868775367737
65,0.7143546938896179,0.3495127856731415,0.6827758550643921,0.354806125164032
66,0.7154034972190857,0.348906546831131,0.7020497918128967,0.3555479943752289
67,0.7131426930427551,0.3493894934654236,0.6933565139770508,0.3526526391506195
68,0.708993136882782,0.3500233292579651,0.6906749606132507,0.3540387749671936
69,0.7111930251121521,0.3500577509403229,0.6885884404182434,0.3564957082271576
70,0.7115569710731506,0.34960728883743286,0.7012162804603577,0.35850492119789124
71,0.7119745016098022,0.3503337800502777,0.7033879160881042,0.3552451729774475
72,0.7142928838729858,0.35084402561187744,0.7020943760871887,0.3592597544193268
73,0.7168125510215759,0.35026824474334717,0.7055805921554565,0.3578508794307709
74,0.7243134379386902,0.34988418221473694,0.6974744200706482,0.3684023320674896
75,0.6825119256973267,0.3611048758029938,0.6622843742370605,0.3763427138328552
76,0.6664934158325195,0.367087185382843,0.6605688333511353,0.38859227299690247
77,0.6840364336967468,0.36817726492881775,0.6661520600318909,0.37343889474868774
78,0.6803117990493774,0.36824074387550354,0.6653669476509094,0.3940838873386383
79,0.6822413802146912,0.36718931794166565,0.6676802039146423,0.3774184286594391
80,0.6894113421440125,0.36400192975997925,0.6631494164466858,0.37935325503349304
81,0.677158772945404,0.36796993017196655,0.6435268521308899,0.39158087968826294
82,0.682074785232544,0.3692947030067444,0.6603066921234131,0.39503252506256104
83,0.6768919825553894,0.3701275587081909,0.6463080048561096,0.3914646804332733
84,0.675792396068573,0.366325318813324,0.6984023451805115,0.3614538311958313
85,0.7197054028511047,0.35153698921203613,0.6906421780586243,0.36794400215148926
86,0.721997082233429,0.3512822985649109,0.619171679019928,0.3733164668083191
87,0.7156059741973877,0.35295405983924866,0.6872739195823669,0.36595773696899414
88,0.7047356963157654,0.35572102665901184,0.6188807487487793,0.3874375820159912
89,0.6944997310638428,0.35865774750709534,0.6434062719345093,0.38461682200431824
90,0.703517496585846,0.35664430260658264,0.6887588500976562,0.36075106263160706
91,0.7036433219909668,0.3540678918361664,0.7089331746101379,0.3620631992816925
92,0.703546941280365,0.35355275869369507,0.6783905625343323,0.36532023549079895
93,0.69871586561203,0.3544030487537384,0.6776815056800842,0.37167349457740784
94,0.7013456225395203,0.35571548342704773,0.6822227835655212,0.3778091073036194
95,0.7175782918930054,0.35099345445632935,0.6230602860450745,0.37870174646377563
96,0.7232651710510254,0.34995076060295105,0.5646212100982666,0.3714032471179962
97,0.7103152871131897,0.34997615218162537,0.5561834573745728,0.3716244697570801
98,0.7072709798812866,0.3509269058704376,0.7030668258666992,0.36092570424079895
99,0.7168070077896118,0.35381051898002625,0.6745831966400146,0.3802167773246765
