epoch,accuracy,loss,val_accuracy,val_loss
108,0.7679526209831238,0.31425940990448,0.7901611924171448,0.31380772590637207
109,0.7657396793365479,0.31424596905708313,0.7861965894699097,0.3137472867965698
110,0.7647790312767029,0.31423044204711914,0.7844613194465637,0.31391477584838867
111,0.7636178135871887,0.31427299976348877,0.7867221236228943,0.3137834072113037
112,0.7660427093505859,0.3142682909965515,0.7911219000816345,0.3136712312698364
113,0.7668909430503845,0.3142567276954651,0.7873014211654663,0.3137202560901642
114,0.7667335271835327,0.3142513632774353,0.7836225628852844,0.313912034034729
115,0.766262948513031,0.3142789602279663,0.786483645439148,0.3137253224849701
116,0.7664090394973755,0.3142769932746887,0.7878204584121704,0.3138609826564789
117,0.7668785452842712,0.31427404284477234,0.7875360250473022,0.3137988746166229
118,0.7667988538742065,0.31427332758903503,0.7901939749717712,0.313761830329895
119,0.7671872973442078,0.3142707049846649,0.7897562384605408,0.3138856887817383
120,0.7676788568496704,0.31424281001091003,0.789739191532135,0.3136066794395447
121,0.7672833800315857,0.31425508856773376,0.7896435260772705,0.31375378370285034
122,0.7670230269432068,0.31424984335899353,0.7921520471572876,0.31385326385498047
123,0.7669110894203186,0.3142789602279663,0.7913814187049866,0.3141079843044281
124,0.7661189436912537,0.3142698109149933,0.7886435389518738,0.31405866146087646
125,0.7655150294303894,0.3142845332622528,0.7918309569358826,0.31391724944114685
126,0.7676166296005249,0.31427842378616333,0.7888492941856384,0.3140237331390381
127,0.7666831016540527,0.3143051266670227,0.7895858287811279,0.31407976150512695
128,0.7663593292236328,0.3142898678779602,0.789868950843811,0.3140107989311218
129,0.767699122428894,0.31429430842399597,0.791217565536499,0.3139936327934265
130,0.7681443095207214,0.314279168844223,0.7887811064720154,0.3140202760696411
131,0.7697567343711853,0.3142986297607422,0.7917903065681458,0.31395164132118225
132,0.767839789390564,0.3143286406993866,0.7907404899597168,0.313760370016098
133,0.7673577070236206,0.31429481506347656,0.7896277904510498,0.31402453780174255
134,0.7705219984054565,0.3143206536769867,0.7895727157592773,0.3139004409313202
135,0.7686532139778137,0.314264714717865,0.789031445980072,0.3139084577560425
136,0.7685383558273315,0.3143182098865509,0.7930616140365601,0.3139074146747589
137,0.7688636779785156,0.31427982449531555,0.7911074757575989,0.31395313143730164
138,0.7683027982711792,0.3142952620983124,0.790144145488739,0.31407731771469116
139,0.76755291223526,0.314287394285202,0.7907260656356812,0.3138260543346405
140,0.768913984298706,0.31429773569107056,0.7911441922187805,0.31397590041160583
141,0.7695969343185425,0.3142879605293274,0.7932726144790649,0.3140494227409363
142,0.769744336605072,0.31430885195732117,0.7905740737915039,0.31394052505493164
143,0.7677440047264099,0.3143133819103241,0.7905963063240051,0.31396257877349854
144,0.7695161700248718,0.31430232524871826,0.7921061515808105,0.313947856426239
145,0.7694304585456848,0.31431713700294495,0.793036699295044,0.31394124031066895
146,0.7679906487464905,0.3143022656440735,0.7894704937934875,0.31399425864219666
147,0.7679139971733093,0.3143269717693329,0.7889580726623535,0.31374987959861755
148,0.766876220703125,0.3142921030521393,0.7900537252426147,0.3138481378555298
149,0.7687683701515198,0.31430527567863464,0.7934626340866089,0.3137814700603485
150,0.7686695456504822,0.3143055737018585,0.7894862294197083,0.31391140818595886
151,0.7683011889457703,0.3142903745174408,0.7912333011627197,0.3141349256038666
152,0.768612265586853,0.31432175636291504,0.7923407554626465,0.3141191601753235
153,0.7700746059417725,0.3143247067928314,0.7912922501564026,0.3139536678791046
154,0.7689869999885559,0.31432926654815674,0.7899265885353088,0.3137398362159729
155,0.7683427333831787,0.3143618404865265,0.7906972765922546,0.31417086720466614
156,0.7692023515701294,0.31432974338531494,0.7935439348220825,0.31408587098121643
157,0.7692616581916809,0.31431177258491516,0.7938243746757507,0.3139130175113678
158,0.7694975137710571,0.3143169581890106,0.7898217439651489,0.3140072822570801
159,0.7688212990760803,0.3143710494041443,0.7960982918739319,0.3138795793056488
160,0.7697548270225525,0.31432271003723145,0.7914993166923523,0.3139412999153137
161,0.7695909738540649,0.31431928277015686,0.7936146855354309,0.31389087438583374
162,0.7698076963424683,0.31430938839912415,0.7898164987564087,0.3139837086200714
163,0.7682666182518005,0.3143864870071411,0.7910917401313782,0.3140237033367157
164,0.7683485150337219,0.31432831287384033,0.7890143990516663,0.31400537490844727
165,0.7682271003723145,0.31435632705688477,0.7918348908424377,0.31416401267051697
166,0.7684704065322876,0.31434938311576843,0.7924901843070984,0.31400784850120544
167,0.7701929807662964,0.3143666684627533,0.7904770374298096,0.31390175223350525
168,0.7708566784858704,0.31431370973587036,0.7880511283874512,0.31400594115257263
169,0.7704463601112366,0.3143450915813446,0.7891507148742676,0.31411871314048767
170,0.768661379814148,0.3143306374549866,0.7903040647506714,0.3140271008014679
171,0.76894211769104,0.31432750821113586,0.7902935743331909,0.313707172870636
172,0.7681161761283875,0.31437918543815613,0.7914836406707764,0.31387484073638916
173,0.7703418135643005,0.3143582046031952,0.7908374667167664,0.31401827931404114
174,0.7702773809432983,0.31432637572288513,0.7905163764953613,0.314060240983963
175,0.7692626714706421,0.31435468792915344,0.7905294895172119,0.3140990734100342
176,0.7710922956466675,0.3143636882305145,0.7875202894210815,0.3140382170677185
177,0.7701202630996704,0.3143666982650757,0.7902385592460632,0.31400707364082336
178,0.7695361375808716,0.31433796882629395,0.7881284356117249,0.31400662660598755
179,0.770149827003479,0.3143467903137207,0.7921310663223267,0.31393003463745117
180,0.7694255113601685,0.31436869502067566,0.7896618843078613,0.3142254650592804
181,0.7682443261146545,0.3143882751464844,0.7886919975280762,0.3142732083797455
182,0.7693886160850525,0.31440022587776184,0.7903603911399841,0.3140920102596283
183,0.7690948843955994,0.31442588567733765,0.7898440361022949,0.31411758065223694
184,0.7682722806930542,0.3143821060657501,0.7897273898124695,0.3141198456287384
185,0.768984854221344,0.31440839171409607,0.7898440361022949,0.3140798509120941
186,0.7691227197647095,0.3144296407699585,0.7881061434745789,0.31402602791786194
187,0.7688360214233398,0.3143931031227112,0.7924626469612122,0.3139977753162384
188,0.7684457898139954,0.3144146800041199,0.7889764308929443,0.3141736388206482
189,0.7675631046295166,0.3143978416919708,0.7885255813598633,0.314146488904953
190,0.7693819403648376,0.31443390250205994,0.7869541049003601,0.314347505569458
191,0.768994152545929,0.31442251801490784,0.7912201881408691,0.3143305480480194
192,0.7689501643180847,0.31446337699890137,0.7871376276016235,0.3142433762550354
193,0.7685491442680359,0.31441596150398254,0.791903018951416,0.3141295611858368
194,0.7691157460212708,0.31442806124687195,0.7909646034240723,0.31415310502052307
195,0.7695798873901367,0.31446418166160583,0.7879593968391418,0.31408461928367615
196,0.7702203989028931,0.3144937753677368,0.7855452299118042,0.31424716114997864
197,0.7697238922119141,0.3145013749599457,0.7886160016059875,0.3140935003757477
198,0.767981767654419,0.3144783675670624,0.7886775732040405,0.31417855620384216
199,0.7685607671737671,0.3144311308860779,0.7863263487815857,0.31416749954223633
